period,location,stateDescription,fueltypeid,energy_production_MWh
2012,CA,California,NG,240.69613393055099
2012,AK,Alaska,NG,11.8009257251801
2012,OH,Ohio,WND,2.7164288564588
2012,OH,Ohio,SUN,0.10148465011959999
2012,TX,Texas,PET,0.6637414979146
2012,WV,West Virginia,COL,203.1446505218024
2012,RI,Rhode Island,WND,0.0038480231490999996
2012,NC,North Carolina,COL,149.3571851627209
2012,UT,Utah,SUN,0.0045162251887
2012,MN,Minnesota,COL,69.2918569280841
2012,MT,Montana,PET,1.5067223315304998
2012,IN,Indiana,PET,2.1652266494242
2012,OH,Ohio,NG,50.9696749423525
2012,CO,Colorado,NG,25.9105774184992
2012,MI,Michigan,WND,3.1561263134904998
2012,SD,South Dakota,PET,0.0303357864557
2012,DE,Delaware,SUN,0.06291356659689999
2012,PA,Pennsylvania,NG,115.0646315373974
2012,MN,Minnesota,PET,0.0999460270021
2012,OH,Ohio,COL,258.22846300623627
2012,KY,Kentucky,COL,257.8379047755115
2012,IL,Illinois,COL,249.9315624003223
2012,MT,Montana,NG,1.6128462966882
2012,CA,California,WND,27.202962222985196
2012,SD,South Dakota,WND,6.5645897489616996
2012,NE,Nebraska,PET,0.07297176571929999
2012,MD,Maryland,NG,14.677916498049099
2012,VT,Vermont,SUN,0.014123094863299998
2012,MO,Missouri,NUC,32.9156940156207
2012,CT,Connecticut,NG,34.3378887891418
2012,AZ,Arizona,COL,120.7044472478169
2012,ME,Maine,NG,8.642191079166599
2012,AZ,Arizona,PET,0.1258535095901
2012,NH,New Hampshire,NUC,25.148750894876997
2012,MN,Minnesota,NUC,36.701509899402495
2012,FL,Florida,NUC,55.020107625948
2012,CT,Connecticut,NUC,52.44572152498609
2012,WI,Wisconsin,NUC,43.918159333428605
2012,VT,Vermont,WND,0.2981206845361
2012,PA,Pennsylvania,WND,5.936538445951699
2012,CT,Connecticut,PET,0.4557724052212
2012,ND,North Dakota,COL,91.1443935380106
2012,AL,Alabama,COL,138.8565249230991
2012,OK,Oklahoma,PET,0.036282198466
2012,MI,Michigan,NG,47.9479334372998
2012,NV,Nevada,COL,13.4602501628596
2012,FL,Florida,COL,135.77050120955258
2012,DE,Delaware,COL,5.055886256998
2012,MO,Missouri,NG,15.0378312176947
2012,NH,New Hampshire,COL,4.1588426030992
2012,OR,Oregon,COL,7.770794074603499
2012,MA,Massachusetts,SUN,0.0801373533808
2012,WV,West Virginia,WND,3.586545140446
2012,WA,Washington,COL,11.8866783202621
2012,AK,Alaska,PET,2.598719791904
2012,IL,Illinois,PET,0.2322119316038
2012,PA,Pennsylvania,SUN,0.07163829235079999
2012,NY,New York,WND,8.3328047426997
2012,NH,New Hampshire,PET,0.0855269303581
2012,HI,Hawaii,SUN,0.0128511664195
2012,SC,South Carolina,NG,34.8851990123668
2012,WI,Wisconsin,NG,25.598673601540998
2012,WA,Washington,PET,0.0467096671366
2012,OR,Oregon,WND,17.6911149814113
2012,MT,Montana,COL,43.6294169231325
2012,NJ,New Jersey,NUC,101.69138245237801
2012,OH,Ohio,NUC,52.473701020038995
2012,MA,Massachusetts,PET,0.4550983417602
2012,NV,Nevada,NG,55.8607995745072
2012,OR,Oregon,PET,0.0211480084112
2012,TX,Texas,SUN,0.3280842707329
2012,MA,Massachusetts,COL,6.556498056719
2012,NY,New York,NG,146.0321473380359
2012,GA,Georgia,SUN,0.0038304388849
2012,MN,Minnesota,SUN,0.0
2012,AR,Arkansas,COL,85.4530793791707
2012,LA,Louisiana,NG,90.9314598213914
2012,PA,Pennsylvania,NUC,230.87633640075322
2012,VA,Virginia,PET,1.0598885939443001
2012,OK,Oklahoma,COL,92.4770873374644
2012,AL,Alabama,PET,0.2397497195242
2012,ID,Idaho,WND,5.272512669099199
2012,NM,New Mexico,WND,6.1975299566295
2012,IA,Iowa,NUC,13.3495015362173
2012,AL,Alabama,NG,119.16132255868169
2012,NV,Nevada,PET,0.0694461207472
2012,MS,Mississippi,PET,0.0446230011182
2012,SD,South Dakota,NG,0.7404616426192
2012,IN,Indiana,SUN,0.00047477513339999996
2012,WV,West Virginia,PET,0.42427019590689996
2012,WY,Wyoming,PET,0.1486925380752
2012,MD,Maryland,WND,0.8971403673519001
2012,NV,Nevada,WND,0.35917324983849996
2012,NM,New Mexico,PET,0.1452518837134
2013,CA,California,PET,0.2074620797423
2013,MI,Michigan,COL,172.4812281941066
2013,CO,Colorado,PET,0.0423253239294
2013,HI,Hawaii,COL,4.0165243607965
2013,CT,Connecticut,SUN,0.0
2013,NY,New York,WND,9.8868463291924
2013,MA,Massachusetts,WND,0.5314081869667999
2013,FL,Florida,NG,306.8048902838618
2013,NM,New Mexico,NG,21.8311482832379
2013,NV,Nevada,PET,0.0589395228877
2013,MD,Maryland,NG,7.2005305251761
2013,AR,Arkansas,PET,0.1250622177011
2013,MN,Minnesota,PET,0.11840364299069998
2013,MN,Minnesota,NUC,32.8352460069057
2013,MT,Montana,PET,1.5009752078478
2013,NE,Nebraska,NUC,21.1053577783829
2013,NE,Nebraska,COL,79.9084619444193
2013,HI,Hawaii,WND,1.4073507238256
2013,IL,Illinois,WND,26.9139794944117
2013,NC,North Carolina,NUC,123.2407253175467
2013,MD,Maryland,NUC,43.68048455708
2013,SC,South Carolina,PET,0.3182839741521
2013,MO,Missouri,WND,3.2627690144421
2013,MD,Maryland,COL,48.729231602812796
2013,ID,Idaho,NG,7.2447783953247
2013,MN,Minnesota,COL,71.3701469753035
2013,TX,Texas,NUC,117.32906567472729
2013,IA,Iowa,PET,0.311388011875
2013,OH,Ohio,PET,5.050523056417
2013,KS,Kansas,WND,26.3770176106684
2013,VT,Vermont,SUN,0.048353795839299996
2013,VT,Vermont,NG,0.0129859791117
2013,CO,Colorado,SUN,0.6556996277538
2013,CO,Colorado,NG,26.876882558371097
2013,TX,Texas,WND,100.30950253524611
2013,IN,Indiana,WND,9.731331096607601
2013,IN,Indiana,PET,3.4667816476905
2013,OR,Oregon,WND,20.8475636730788
2013,TX,Texas,PET,0.69194079627
2013,NH,New Hampshire,WND,1.0882344278347
2013,VT,Vermont,WND,0.6599960496399999
2013,MD,Maryland,WND,0.8994497673834999
2013,MD,Maryland,PET,0.6172076734199999
2013,SD,South Dakota,WND,7.515321092173799
2013,AL,Alabama,NUC,124.9881117503398
2013,MA,Massachusetts,PET,1.2029922667146
2013,MA,Massachusetts,NG,46.703621080425904
2013,AR,Arkansas,COL,94.3788343028265
2013,CA,California,NUC,55.1581060006789
2013,VT,Vermont,NUC,14.8405357733707
2013,NC,North Carolina,SUN,0.8315745075715
2013,KY,Kentucky,PET,4.5277018518012
2013,NC,North Carolina,COL,137.2278469272095
2013,LA,Louisiana,COL,66.1619018611446
2013,MS,Mississippi,PET,0.038333695955999995
2013,MS,Mississippi,NUC,33.2695509562494
2013,AZ,Arizona,NG,66.8602521217155
2013,PA,Pennsylvania,SUN,0.15305929701819998
2013,MA,Massachusetts,NUC,13.2613955804432
2013,MA,Massachusetts,SUN,0.29520755810029997
2013,NE,Nebraska,WND,5.0380646052313
2013,OR,Oregon,COL,10.8193955432217
2013,KS,Kansas,PET,0.1845673677539
2013,NJ,New Jersey,SUN,0.9866735792369
2013,VA,Virginia,NUC,89.80346151077909
2013,KY,Kentucky,NG,4.3880857247639
2013,TN,Tennessee,COL,97.7628614724811
2013,WI,Wisconsin,NUC,35.7520475539235
2013,MT,Montana,WND,4.9063203671342
2013,SD,South Dakota,PET,0.036241168516200004
2013,FL,Florida,COL,141.8258653208358
2013,ME,Maine,PET,0.7917373570263999
2013,WY,Wyoming,NG,0.1514239604476
2013,NC,North Carolina,PET,0.6639613012171
2013,ME,Maine,WND,2.9294856629273998
2013,NY,New York,COL,13.8189076076149
2013,LA,Louisiana,PET,14.4453616732934
2013,WY,Wyoming,PET,0.12258283644889999
2013,OK,Oklahoma,COL,94.8781219005213
2013,WI,Wisconsin,COL,123.7483478564723
2013,NY,New York,SUN,0.1873955035794
2013,ND,North Dakota,COL,88.965269458447
2013,OR,Oregon,SUN,0.057301255606399995
2013,LA,Louisiana,NG,78.23705418652371
2013,PA,Pennsylvania,WND,9.372952069368798
2013,MN,Minnesota,WND,23.0158411923417
2013,KS,Kansas,NUC,21.974169896108602
2013,TX,Texas,COL,461.7343822360277
2013,NV,Nevada,NG,53.8543793457839
2013,WY,Wyoming,COL,143.25535170257848
2013,WA,Washington,SUN,0.0021306266789
2013,SC,South Carolina,SUN,0.000322378177
2013,SC,South Carolina,NG,26.9609646483541
2013,ND,North Dakota,NG,0.10968477865819999
2013,OR,Oregon,PET,0.017613571307
2013,UT,Utah,SUN,0.005873144242799999
2013,AL,Alabama,NG,99.2167020601408
2013,NY,New York,NG,132.7306948037451
2013,NM,New Mexico,COL,74.7732999629863
2013,MN,Minnesota,SUN,0.007567095027399999
2013,MO,Missouri,PET,0.2222240695382
2013,MO,Missouri,NG,10.9766721329372
2013,WI,Wisconsin,WND,4.3562523451405
2013,KY,Kentucky,COL,259.8254863958552
2013,AZ,Arizona,PET,0.1336169622344
2013,KS,Kansas,COL,95.18492041944009
2013,ME,Maine,NG,6.260610573736299
2013,NJ,New Jersey,PET,0.3056555417458
2013,OK,Oklahoma,PET,0.0316077148995
2013,NJ,New Jersey,COL,6.3622564129444
2013,NV,Nevada,SUN,1.9880270883701
2013,FL,Florida,NUC,81.259962114435
2013,IN,Indiana,NG,21.8121631393233
2013,IN,Indiana,SUN,0.08539797908729999
2013,IN,Indiana,COL,287.3169448494377
2013,IA,Iowa,NUC,16.2934297414743
2013,IA,Iowa,COL,97.6749782507202
2013,NY,New York,PET,2.8592892802409997
2013,AL,Alabama,PET,0.1835973025122
2013,OH,Ohio,WND,3.1220333559174
2013,OH,Ohio,SUN,0.1209943912495
2013,NJ,New Jersey,WND,0.0304149156446
2013,OK,Oklahoma,WND,31.2124646009445
2013,UT,Utah,WND,1.5094010011102998
2013,OR,Oregon,NG,30.3221938194734
2013,IA,Iowa,WND,43.5222701399405
2013,NC,North Carolina,NG,59.479667523263494
2013,MS,Mississippi,NG,69.8177846860419
2013,OH,Ohio,COL,282.3584109404723
2013,WV,West Virginia,WND,3.8769639172624997
2013,RI,Rhode Island,WND,0.0072417861397
2013,WA,Washington,NUC,25.9091325781241
2013,FL,Florida,PET,7.7603871209078
2013,NM,New Mexico,SUN,1.0850399531717
2013,CT,Connecticut,PET,0.9718471138056
2013,MO,Missouri,NUC,25.6219375830776
2013,SD,South Dakota,NG,1.2294419307821
2013,SD,South Dakota,COL,9.0372098515768
2013,CA,California,WND,35.8456075623103
2013,MN,Minnesota,NG,14.7135656630039
2013,OH,Ohio,NG,48.284587106119496
2013,MI,Michigan,NUC,88.56201245825909
2013,UT,Utah,COL,98.2641243691877
2013,WV,West Virginia,COL,208.20281101030358
2013,IL,Illinois,NUC,297.4381278754914
2013,CA,California,NG,234.391237387427
2013,NH,New Hampshire,PET,0.3182282906488
2013,UT,Utah,NG,14.983774258833199
2013,NE,Nebraska,NG,1.3842713770630999
2013,NM,New Mexico,PET,0.18304925961129997
2013,TX,Texas,NG,382.59260593357124
2013,RI,Rhode Island,NG,14.031378271943499
2013,HI,Hawaii,SUN,0.0544320898311
2013,DE,Delaware,COL,5.3498160252331
2013,AK,Alaska,NG,9.9652487018388
2013,NJ,New Jersey,NG,62.029113276168395
2013,NH,New Hampshire,NUC,33.460070597435
2013,GA,Georgia,SUN,0.0321176585613
2013,GA,Georgia,PET,0.22113970657919998
2013,RI,Rhode Island,PET,0.1031375709544
2013,WV,West Virginia,PET,0.4554588191763
2013,IL,Illinois,NG,14.274618467911399
2013,IL,Illinois,COL,267.4343088822018
2013,NM,New Mexico,WND,6.1244409624822
2013,ND,North Dakota,PET,0.1087938426054
2013,TN,Tennessee,SUN,0.051442764917099995
2013,WA,Washington,COL,21.377805437187
2013,WI,Wisconsin,PET,0.37060595227919996
2013,WI,Wisconsin,NG,17.968752928865097
2013,AK,Alaska,WND,0.40625511723400004
2013,LA,Louisiana,NUC,51.918137915482795
2013,PA,Pennsylvania,NG,106.8921982149124
2013,PA,Pennsylvania,COL,237.1561255453103
2013,ID,Idaho,WND,6.8789963928577
2013,AK,Alaska,COL,0.9384780417754
2013,AZ,Arizona,NUC,96.24897941471049
2013,CO,Colorado,COL,103.4420043897839
2013,MS,Mississippi,COL,27.8316729359027
2013,MI,Michigan,PET,1.2777634888037
2013,NV,Nevada,WND,0.7005834621242999
2013,VT,Vermont,PET,0.0221415193385
2013,TN,Tennessee,WND,0.1307067665093
2013,IL,Illinois,PET,0.23054435721549998
2013,ID,Idaho,PET,0.0001875654848
2013,CT,Connecticut,NUC,52.3014895285963
2013,CT,Connecticut,COL,2.250639282065
2013,AZ,Arizona,COL,132.0422210382332
2013,NE,Nebraska,PET,0.1601809240192
2013,ND,North Dakota,WND,15.432061628926599
2013,GA,Georgia,NG,83.2683869492771
2013,NH,New Hampshire,NG,8.944968663005
2013,MI,Michigan,WND,7.8282828956947
2013,MI,Michigan,NG,29.6978967568701
2013,NH,New Hampshire,COL,4.9170145304785
2013,IA,Iowa,NG,3.6235189866372
2013,MA,Massachusetts,COL,11.8969592533977
2013,HI,Hawaii,PET,19.113596964581
2013,TN,Tennessee,NG,10.9339101331135
2013,OH,Ohio,NUC,49.38892285854
2013,OK,Oklahoma,NG,75.2073001184172
2013,NJ,New Jersey,NUC,102.21605293544549
2013,VA,Virginia,NG,51.7956986838582
2013,MT,Montana,NG,2.1786375815873997
2013,MT,Montana,COL,46.0321044070242
2013,WY,Wyoming,WND,12.396305465306499
2013,NY,New York,NUC,137.0516525999255
2013,SC,South Carolina,COL,71.5249998672701
2013,WA,Washington,NG,24.922546920208198
2013,AZ,Arizona,SUN,5.8494230703942
2013,AK,Alaska,PET,2.0652483846044
2013,CO,Colorado,WND,20.1209877377562
2013,AZ,Arizona,WND,1.257626575584
2013,VA,Virginia,COL,62.59037368232539
2013,AR,Arkansas,NG,26.1109149405298
2013,FL,Florida,SUN,0.5819922536488
2013,MO,Missouri,COL,227.9194896227306
2013,DE,Delaware,SUN,0.1250651484118
2013,ME,Maine,COL,0.0522692253345
2013,MD,Maryland,SUN,0.16756631498320002
2013,KS,Kansas,NG,6.949529807274599
2013,AR,Arkansas,NUC,36.609107521742196
2013,WV,West Virginia,NG,0.8666697682039999
2013,NV,Nevada,COL,16.7797899742714
2013,TX,Texas,SUN,0.4493013959956
2013,CT,Connecticut,NG,32.0812327580097
2013,GA,Georgia,NUC,100.7556563479499
2013,GA,Georgia,COL,119.3928340504282
2013,DE,Delaware,NG,12.782315233024901
2013,VA,Virginia,PET,0.9133003061517
2013,PA,Pennsylvania,PET,1.0915871608755
2013,SC,South Carolina,NUC,166.1492753298002
2013,WA,Washington,PET,0.0428909510945
2013,RI,Rhode Island,SUN,0.0056093802798
2013,AL,Alabama,COL,143.2017079739257
2013,TN,Tennessee,PET,0.4261780885726
2013,TN,Tennessee,NUC,87.2544143345294
2013,WA,Washington,WND,19.585543962155498
2013,DE,Delaware,PET,0.0743198926413
2013,UT,Utah,PET,0.0771861277059
2013,IL,Illinois,SUN,0.1457354509789
2013,PA,Pennsylvania,NUC,241.0756756197545
2013,CA,California,COL,1.5431833033492
2013,CA,California,SUN,10.4223428575857
2014,LA,Louisiana,NG,78.07187347005029
2014,UT,Utah,SUN,0.0062306909482
2014,WY,Wyoming,COL,133.9175300623706
2014,OK,Oklahoma,COL,94.5827150540934
2014,TX,Texas,SUN,0.7806328941841
2014,CA,California,COL,1.6476074563009
2014,OR,Oregon,NG,26.7746447156016
2014,MT,Montana,COL,48.6892977388146
2014,IL,Illinois,WND,28.0912870125515
2014,WA,Washington,WND,20.2561140160011
2014,WA,Washington,PET,0.049854319717700005
2014,KS,Kansas,WND,30.2257763681541
2014,KY,Kentucky,PET,3.7670593353018
2014,NC,North Carolina,NG,61.2825059332113
2014,VT,Vermont,NUC,15.512014347533299
2014,ND,North Dakota,COL,89.195975004751
2014,WA,Washington,NUC,29.1117868546878
2014,MT,Montana,NG,1.6925792119924
2014,NV,Nevada,WND,0.8365039629689
2014,TX,Texas,PET,0.3408504465421
2014,WY,Wyoming,WND,12.2793114941625
2014,WY,Wyoming,PET,0.11823073105939999
2014,TX,Texas,WND,111.4329446600393
2014,MA,Massachusetts,SUN,0.8399915087019
2014,SC,South Carolina,SUN,0.0133376643957
2014,SC,South Carolina,NG,25.8483291232312
2014,LA,Louisiana,COL,60.6771734995477
2014,AL,Alabama,PET,0.29938382084779996
2014,NH,New Hampshire,NUC,31.1684042962807
2014,NJ,New Jersey,WND,0.0636989970645
2014,TX,Texas,NUC,120.42634038665109
2014,ND,North Dakota,WND,17.2867794796858
2014,OH,Ohio,COL,268.7502185014767
2014,MO,Missouri,WND,3.1525098164867
2014,MO,Missouri,SUN,0.024266284596
2014,IA,Iowa,NUC,12.7284077404091
2014,CA,California,WND,36.1976884922548
2014,CA,California,SUN,27.4095861194673
2014,AK,Alaska,PET,1.8652068643545
2014,HI,Hawaii,COL,4.3748828730604
2014,NC,North Carolina,SUN,1.8184884050858
2014,NC,North Carolina,COL,140.4023956881602
2014,ND,North Dakota,PET,0.0908461702786
2014,WY,Wyoming,NG,0.24446523304049997
2014,NE,Nebraska,PET,0.1684689738788
2014,OH,Ohio,PET,4.432436169787
2014,OH,Ohio,NG,52.84389374210949
2014,MS,Mississippi,PET,0.0518208265974
2014,MS,Mississippi,NUC,31.425635705130397
2014,MA,Massachusetts,WND,0.5493968892433999
2014,NJ,New Jersey,NG,71.70940311522479
2014,WV,West Virginia,PET,0.4789865646759
2014,MA,Massachusetts,COL,8.3017685163867
2014,ND,North Dakota,NG,0.6124921599037
2014,NJ,New Jersey,PET,1.2822240304891002
2014,HI,Hawaii,WND,1.6126675233355
2014,AZ,Arizona,COL,129.7309365596531
2014,CT,Connecticut,NG,30.0083762484281
2014,FL,Florida,NUC,85.4235729838431
2014,NY,New York,WND,11.0535124367805
2014,OK,Oklahoma,NG,63.28887927056339
2014,OR,Oregon,WND,21.0577044224009
2014,UT,Utah,COL,95.2070502159358
2014,CT,Connecticut,SUN,0.032627602223099995
2014,MT,Montana,PET,1.3881135387908
2014,DE,Delaware,COL,3.0003180098357
2014,CA,California,NUC,52.0664875604061
2014,MD,Maryland,NUC,43.966088176216395
2014,MD,Maryland,COL,54.070393239348796
2014,PA,Pennsylvania,WND,9.9352821849313
2014,CT,Connecticut,NUC,48.5556602616053
2014,AR,Arkansas,COL,97.8133664099742
2014,ID,Idaho,NG,5.3382397179681
2014,MN,Minnesota,NG,8.9300191077243
2014,ME,Maine,PET,0.8913023916374999
2014,CO,Colorado,PET,0.058561461207399995
2014,NM,New Mexico,NG,22.5361336728336
2014,TN,Tennessee,SUN,0.0689713456138
2014,CT,Connecticut,COL,2.6660440781044
2014,CA,California,PET,0.21865446390559998
2014,MS,Mississippi,NG,71.1789679242104
2014,TN,Tennessee,NG,13.459669882140998
2014,NV,Nevada,PET,0.0493971288485
2014,SD,South Dakota,NG,1.1776269656061
2014,SD,South Dakota,COL,8.6539901204448
2014,SD,South Dakota,WND,6.5114969939205
2014,NJ,New Jersey,NUC,96.63226362147789
2014,NV,Nevada,COL,21.0748021886247
2014,NE,Nebraska,NG,1.2720310186744999
2014,FL,Florida,COL,157.18519257160978
2014,KY,Kentucky,NG,8.1054167609081
2014,UT,Utah,WND,1.8393521345591
2014,MA,Massachusetts,PET,2.8391025449394
2014,MA,Massachusetts,NG,40.666131373702
2014,PA,Pennsylvania,SUN,0.1402462298378
2014,RI,Rhode Island,PET,0.17689476714129998
2014,ID,Idaho,PET,0.0001817040634
2014,MN,Minnesota,SUN,0.0073941830961
2014,RI,Rhode Island,WND,0.006646851867599999
2014,WA,Washington,COL,21.640476245095897
2014,WI,Wisconsin,PET,0.5563866342629
2014,WI,Wisconsin,NG,17.4775980533628
2014,NH,New Hampshire,WND,1.1471182672191
2014,NY,New York,NG,131.8264943543169
2014,RI,Rhode Island,NG,13.510371177250999
2014,PA,Pennsylvania,NG,116.30072618146849
2014,PA,Pennsylvania,COL,205.8454733437837
2014,KS,Kansas,PET,0.19655983593829998
2014,TN,Tennessee,COL,105.0302268551707
2014,AL,Alabama,NUC,126.42274739078239
2014,IA,Iowa,WND,45.4388084022055
2014,OH,Ohio,NUC,49.932311790848395
2014,NH,New Hampshire,PET,0.7762954423480999
2014,VA,Virginia,PET,3.659724986625
2014,VA,Virginia,COL,61.4000743236525
2014,FL,Florida,PET,5.698421132287399
2014,DE,Delaware,PET,0.5224665886211
2014,FL,Florida,SUN,0.6688233502684
2014,IL,Illinois,PET,0.2852372802989
2014,UT,Utah,PET,0.07092319894
2014,MO,Missouri,COL,220.25881407196889
2014,MI,Michigan,PET,2.7255697431321
2014,AR,Arkansas,NG,20.0978116775406
2014,TN,Tennessee,PET,0.5883899951069
2014,TN,Tennessee,NUC,84.8528522435465
2014,PA,Pennsylvania,NUC,241.29334243415417
2014,RI,Rhode Island,COL,0.0
2014,KS,Kansas,NUC,26.2667437591595
2014,NY,New York,COL,13.464417633475
2014,NC,North Carolina,NUC,125.5959821794696
2014,MI,Michigan,NG,30.0387120348838
2014,MI,Michigan,WND,10.780853766806
2014,AZ,Arizona,NUC,99.0721066556242
2014,IN,Indiana,NG,21.6697071536177
2014,IL,Illinois,NUC,299.96792907457416
2014,NM,New Mexico,PET,0.2046456667596
2014,NM,New Mexico,COL,62.687219017406896
2014,AZ,Arizona,WND,1.3046879280046
2014,MD,Maryland,NG,5.7380121031337
2014,MA,Massachusetts,NUC,17.6839728394354
2014,NY,New York,NUC,131.9246966084525
2014,UT,Utah,NG,17.7169902261816
2014,VT,Vermont,SUN,0.0655951668874
2014,VT,Vermont,NG,0.0106853712122
2014,AZ,Arizona,PET,0.1782047948242
2014,MS,Mississippi,COL,33.4161597590169
2014,SC,South Carolina,NUC,160.67664201126217
2014,KY,Kentucky,COL,259.7656705904682
2014,IL,Illinois,NG,11.3457951456022
2014,DE,Delaware,NG,14.287132602600401
2014,MD,Maryland,SUN,0.26352071401189997
2014,IN,Indiana,SUN,0.2846364846054
2014,IN,Indiana,COL,302.64439769063847
2014,WI,Wisconsin,SUN,0.0033292873552
2014,WA,Washington,NG,24.15286609191
2014,ME,Maine,WND,3.0583695273813
2014,AZ,Arizona,NG,61.9990559072292
2014,MN,Minnesota,PET,0.2069638589233
2014,MN,Minnesota,NUC,38.9508039852562
2014,IL,Illinois,SUN,0.1396806026727
2014,NM,New Mexico,SUN,1.4355119229419
2014,PA,Pennsylvania,PET,2.114830148227
2014,AR,Arkansas,PET,0.07796862746279999
2014,MT,Montana,WND,5.501172579334599
2014,ME,Maine,COL,0.073091924858
2014,IA,Iowa,PET,0.21712463292019998
2014,VT,Vermont,PET,0.0214909015631
2014,NJ,New Jersey,SUN,1.1317085903584998
2014,IA,Iowa,COL,98.9540664207603
2014,AK,Alaska,COL,1.5632352259586
2014,MI,Michigan,COL,162.364186262272
2014,ME,Maine,NG,7.150028518393699
2014,MN,Minnesota,COL,84.1929060159884
2014,AR,Arkansas,NUC,44.3961260107809
2014,OR,Oregon,COL,9.2917948286644
2014,WV,West Virginia,WND,4.0451574043355
2014,MD,Maryland,WND,0.9019408714785
2014,MD,Maryland,PET,1.5645921450127
2014,WI,Wisconsin,NUC,28.957833690906096
2014,OK,Oklahoma,PET,0.0381490611819
2014,IA,Iowa,NG,3.2199308161402
2014,CO,Colorado,SUN,0.6705466081599999
2014,CO,Colorado,NG,29.1735515826903
2014,OR,Oregon,PET,0.029910833404199998
2014,NH,New Hampshire,NG,9.441050063194
2014,NH,New Hampshire,COL,4.3571784497217
2014,AL,Alabama,COL,143.0546830102388
2014,TX,Texas,COL,456.6796682633097
2014,NV,Nevada,SUN,2.7311439548835
2014,NE,Nebraska,WND,7.628138800570299
2014,CO,Colorado,WND,20.527049428084002
2014,VA,Virginia,NG,48.2574956164087
2014,NM,New Mexico,WND,6.3313110386631
2014,NY,New York,SUN,0.1968030849264
2014,CA,California,NG,239.22685435892367
2014,MO,Missouri,PET,0.37342822668329995
2014,MO,Missouri,NG,10.298432409189699
2014,MN,Minnesota,WND,26.9250693037005
2014,WV,West Virginia,NG,2.0458646640346
2014,NY,New York,PET,5.904995206687599
2014,KS,Kansas,COL,91.9140802277302
2014,IL,Illinois,COL,265.3781310472139
2014,GA,Georgia,SUN,0.3245791407357
2014,GA,Georgia,PET,0.6018419572199
2014,LA,Louisiana,PET,15.0997893726034
2014,HI,Hawaii,SUN,0.1094268761166
2014,HI,Hawaii,PET,18.3414191707664
2014,NJ,New Jersey,COL,7.8641987553232005
2014,OH,Ohio,WND,3.1166613632042997
2014,OH,Ohio,SUN,0.1417789915339
2014,WV,West Virginia,COL,222.05709229606748
2014,WA,Washington,SUN,0.0020309825151
2014,NV,Nevada,NG,50.0301564982786
2014,GA,Georgia,NUC,99.83616931151049
2014,GA,Georgia,COL,135.224896659955
2014,NC,North Carolina,PET,1.4888918876316999
2014,MO,Missouri,NUC,28.4344703048108
2014,IN,Indiana,WND,9.7407357472439
2014,IN,Indiana,PET,3.7158041358695
2014,FL,Florida,NG,309.422560051152
2014,AK,Alaska,NG,9.374288473447999
2014,NE,Nebraska,NUC,30.9647902396875
2014,NE,Nebraska,COL,74.6079609881351
2014,OR,Oregon,SUN,0.0670077694448
2014,VT,Vermont,WND,0.8676544869992
2014,SD,South Dakota,PET,0.0397843977525
2014,SC,South Carolina,PET,0.8122699161906
2014,VA,Virginia,NUC,92.6352402096792
2014,AL,Alabama,NG,103.50829999652859
2014,MI,Michigan,NUC,95.8009294321838
2014,AK,Alaska,WND,0.42351993396769994
2014,AZ,Arizona,SUN,8.6899821785515
2014,ID,Idaho,WND,7.8200651828918994
2014,OK,Oklahoma,WND,33.2692197859403
2014,CO,Colorado,COL,99.4833820802873
2014,GA,Georgia,NG,86.9525863009578
2014,DE,Delaware,SUN,0.13326234623969999
2014,LA,Louisiana,NUC,53.063776173798395
2014,KS,Kansas,NG,5.514788661246801
2014,TX,Texas,NG,382.77838368484413
2014,CT,Connecticut,PET,1.5969178840337
2014,SC,South Carolina,COL,84.60780966049809
2014,TN,Tennessee,WND,0.14253218418379998
2014,RI,Rhode Island,SUN,0.027323015856099996
2014,WI,Wisconsin,WND,4.4895703748835
2014,WI,Wisconsin,COL,111.929585825972
2015,PA,Pennsylvania,WND,9.1565776983878
2015,NH,New Hampshire,NG,12.881991634642599
2015,NH,New Hampshire,COL,3.2204847204625
2015,OR,Oregon,COL,7.0779242430416
2015,NM,New Mexico,SUN,1.6793118846535
2015,WV,West Virginia,COL,198.3135761518907
2015,WA,Washington,NUC,25.0138737270416
2015,IN,Indiana,WND,12.3288580892567
2015,IN,Indiana,PET,3.8527093555092997
2015,WY,Wyoming,NG,0.3761537876343
2015,NV,Nevada,COL,8.7380780718492
2015,RI,Rhode Island,PET,0.2422847842797
2015,RI,Rhode Island,COL,0.0
2015,TX,Texas,NG,446.35705749084497
2015,WA,Washington,WND,19.323793397406398
2015,WA,Washington,PET,0.0367159436496
2015,CO,Colorado,SUN,0.6505064083933999
2015,CO,Colorado,NG,28.2368642051526
2015,SD,South Dakota,NG,1.8969405998140998
2015,SD,South Dakota,COL,4.767738780974
2015,SC,South Carolina,SUN,0.011526485183099998
2015,SC,South Carolina,NG,40.8099970312543
2015,VA,Virginia,PET,3.3688548803607
2015,VA,Virginia,COL,50.455821712478695
2015,TX,Texas,SUN,1.0890286504344
2015,CO,Colorado,PET,0.0343215530077
2015,FL,Florida,PET,6.6653974049096
2015,RI,Rhode Island,WND,0.0083789018913
2015,SC,South Carolina,NUC,162.94820656772518
2015,ND,North Dakota,WND,17.7679171860155
2015,MT,Montana,NG,1.9652935654702
2015,MT,Montana,COL,49.5697125402016
